document,program,safe,yucca,problem,sci,storage,trans,Year,Congress
CST.1979.legassie.txt,0.250392465,0.121271586,0.058084772,0.093799058,0.080062794,0.129513344,0.266875981,1979,96
CST.1979.hendrie.txt,0.27877787,0.045251858,0.037159372,0.02328654,0.034847234,0.046407927,0.534269199,1979,96
NAR.1979.lewis.txt,0.043956044,0.051648352,0.092673993,0.143956044,0.105494506,0.495238095,0.067032967,1979,96
NAR.1979.berick.txt,0.057881773,0.15270936,0.066502463,0.095238095,0.250410509,0.325123153,0.052134647,1979,96
NAR.1979.van.nostrand.txt,0.061375661,0.068783069,0.15952381,0.218783069,0.044708995,0.405820106,0.041005291,1979,96
NAR.1979.radin.txt,0.077515041,0.078494473,0.067720722,0.06184413,0.055967539,0.510423954,0.14803414,1979,96
NAR.1979.hendrie.txt,0.198362147,0.083712466,0.064604186,0.15377616,0.128298453,0.287534122,0.083712466,1979,96
NAR.1979.deutch.txt,0.240733028,0.064348188,0.038109121,0.102249063,0.07455227,0.447730113,0.032278217,1979,96
NAR.1979.evans.txt,0.52145323,0.050797304,0.034686832,0.074963012,0.026631596,0.149761631,0.141706395,1979,96
PWO.1979.wegele.txt,0.027864421,0.449989603,0.05260969,0.132667914,0.115200665,0.058432107,0.1632356,1979,96
PWO.1979.stalos.txt,0.072446901,0.553098633,0.120308409,0.058190282,0.058190282,0.062263602,0.075501891,1979,96
PWO.1979.santman.txt,0.164147328,0.103044497,0.050883543,0.043431978,0.028528848,0.120928252,0.489035555,1979,96
PWO.1979.hawkins.txt,0.197366558,0.420359621,0.035820473,0.029873991,0.222143565,0.073481523,0.020954269,1979,96
PWO.1979.rosenbaum.txt,0.272108844,0.398068905,0.063199473,0.044766294,0.064735572,0.052446785,0.104674128,1979,96
PWO.1979.meyers.txt,0.298941799,0.141534392,0.088293651,0.037367725,0.176256614,0.190145503,0.067460318,1979,96
PWO.1979.bateman.txt,0.308233638,0.066854328,0.116115412,0.103800141,0.212174525,0.157987333,0.034834624,1979,96
PWO.1979.stewart.txt,0.358718487,0.048056723,0.048056723,0.049894958,0.340336135,0.09585084,0.059086135,1979,96
PWO.1979.hendrie.txt,0.426761201,0.046613366,0.061396892,0.023382109,0.346507769,0.051893197,0.043445467,1979,96
PWO.1979.dircks.txt,0.433359936,0.114924182,0.039505188,0.05905826,0.170790104,0.053471668,0.128890662,1979,96
SGA.1979.mccarthy.txt,0.025962045,0.172641012,0.038877175,0.086847654,0.602530311,0.047179758,0.025962045,1979,96
SGA.1979.mendel.txt,0.03358396,0.2160401,0.030075188,0.070426065,0.463408521,0.130075188,0.056390977,1979,96
SGA.1979.stewart.txt,0.055343082,0.137232846,0.04431946,0.028571429,0.625421822,0.064791901,0.04431946,1979,96
SGA.1979.hendrie.txt,0.188355075,0.159401845,0.030225899,0.059179128,0.372096723,0.16608336,0.02465797,1979,96
SGA.1979.mills.txt,0.293326567,0.499365643,0.028672926,0.018015732,0.048211114,0.060644507,0.051763512,1979,96
SGA.1979.smith.txt,0.311059908,0.061059908,0.073156682,0.129608295,0.246543779,0.109447005,0.069124424,1979,96
SGA.1979.bradford.txt,0.311330049,0.083743842,0.097536946,0.15270936,0.138916256,0.097536946,0.118226601,1979,96
SGA.1979.speth.txt,0.320642683,0.100593783,0.098148795,0.156828502,0.137268599,0.117708697,0.068808942,1979,96
SGA.1979.deutch.txt,0.471998102,0.088277171,0.058376839,0.098243949,0.114855244,0.123160892,0.045087803,1979,96
SGA.1979.heller.txt,0.514756473,0.100307804,0.053413,0.024262176,0.223248235,0.057215282,0.026797031,1979,96
SGA.1979.quigg.txt,0.027241527,0.252466753,0.024238524,0.274989275,0.072286572,0.262977263,0.085800086,1979,96
SGA.1979.scott.txt,0.029873612,0.099578706,0.027192647,0.354270395,0.070088089,0.340865569,0.078130984,1979,96
SGA.1979.gustafson.txt,0.040572283,0.227418322,0.022635063,0.154174674,0.067478112,0.418748665,0.068972881,1979,96
SGA.1979.cleary.txt,0.103651987,0.214554243,0.054779807,0.248388829,0.161922664,0.169441461,0.04726101,1979,96
SGA.1979.peach.txt,0.133183624,0.082397651,0.077560891,0.061841423,0.059423044,0.566073588,0.019519779,1979,96
SGA.1979.rossin.txt,0.158044613,0.134788799,0.070004746,0.229473185,0.060037969,0.24774561,0.099905078,1979,96
SGA.1979.meyers.txt,0.168455822,0.214698596,0.070189926,0.104872007,0.075970273,0.24360033,0.122213047,1979,96
SGA.1979.cochran.txt,0.227592955,0.063209393,0.085127202,0.119373777,0.044031311,0.435812133,0.024853229,1979,96
SGA.1979.fisher.txt,0.265201465,0.029304029,0.042979243,0.191697192,0.063492064,0.147252747,0.26007326,1979,96
SGA.1979.franchot.txt,0.277233321,0.187523558,0.075386355,0.150584244,0.078024878,0.163776856,0.067470788,1979,96
SGA.1979.voiland.txt,0.303470541,0.092547754,0.07748184,0.066182405,0.085014797,0.263922518,0.111380145,1979,96
SGA.1979.sklar.txt,0.410302831,0.026662278,0.019749835,0.28357472,0.07044108,0.12919684,0.060072416,1979,96
SGA.1979.charnoff.txt,0.573556231,0.035258359,0.054407295,0.150151976,0.060790274,0.069300912,0.056534954,1979,96
SGA.1979.dircks.txt,0.718202163,0.035434539,0.057627751,0.047183887,0.071988064,0.019768743,0.049794853,1979,96
TEC.1979.parker.txt,0.018016582,0.253507653,0.023596939,0.090561225,0.434311225,0.131855867,0.04815051,1979,96
TEC.1979.maxey.txt,0.02015338,0.433386838,0.131264491,0.125022294,0.147494204,0.061351882,0.081326913,1979,96
TEC.1979.deju.txt,0.024165954,0.082549187,0.037639008,0.054106074,0.434345595,0.295124038,0.072070145,1979,96
TEC.1979.roy.txt,0.024556164,0.149991704,0.067529451,0.209225154,0.370665339,0.101211216,0.076820972,1979,96
TEC.1979.cohen.txt,0.025617842,0.367389994,0.061482821,0.270343581,0.076250754,0.093128391,0.105786618,1979,96
TEC.1979.penberthy.txt,0.030528376,0.172994129,0.04148728,0.181213307,0.389432485,0.129158513,0.05518591,1979,96
TEC.1979.hamilton.txt,0.031864047,0.180562932,0.070897504,0.295804567,0.037440255,0.254912374,0.128518322,1979,96
TEC.1979.dufrane.txt,0.046838408,0.218969555,0.06323185,0.183450429,0.145199063,0.177985949,0.164324746,1979,96
TEC.1979.hench.txt,0.059378882,0.188074534,0.024596273,0.106335404,0.494161491,0.024596273,0.102857143,1979,96
TEC.1979.mongerson.txt,0.061657682,0.210242588,0.078167116,0.408355795,0.118261456,0.064016173,0.059299191,1979,96
TEC.1979.platt.txt,0.06321553,0.237431558,0.049278248,0.136386262,0.307117969,0.143354903,0.06321553,1979,96
TEC.1979.bartlett.txt,0.115454878,0.125685057,0.120569967,0.164048228,0.371209353,0.064303983,0.038728535,1979,96
TEC.1979.larocca.txt,0.127136022,0.163021189,0.079289132,0.072112098,0.033834587,0.421394395,0.103212577,1979,96
TEC.1979.cochran.txt,0.164563352,0.309439677,0.049722362,0.136294801,0.175164059,0.111559818,0.053255931,1979,96
TEC.1979.bateman2.txt,0.1998002,0.203296703,0.056443556,0.101898102,0.087912088,0.259240759,0.091408591,1979,96
TEC.1979.culler.txt,0.265074869,0.120598948,0.038445973,0.106434642,0.211250506,0.216916228,0.041278835,1979,96
TEC.1979.carter.txt,0.281059792,0.030433226,0.075546008,0.110633727,0.393841747,0.080558539,0.02792696,1979,96
TEC.1979.speth.txt,0.390458906,0.141820067,0.089188489,0.100077781,0.109152191,0.112781955,0.056520612,1979,96
TEC.1979.bateman1.txt,0.409423029,0.090199043,0.031997984,0.091962711,0.148400101,0.201310154,0.026706979,1979,96
FOA.1979.rochlin.txt,0.069833392,0.08224034,0.08472173,0.059907834,0.052463665,0.608294931,0.042538107,1979,96
FOA.1979.thomas.txt,0.091356919,0.047469772,0.094491715,0.128974474,0.072548142,0.483206449,0.08195253,1979,96
FOA.1979.pickering.txt,0.095357441,0.120420098,0.020169471,0.0327008,0.100369973,0.601623105,0.029359112,1979,96
FOA.1979.deutch.txt,0.140143104,0.043424624,0.036516161,0.052060202,0.077966938,0.601283,0.048605971,1979,96
FCH.1979.colby.txt,0.048875997,0.030601885,0.055982596,0.044815083,0.107759246,0.578825236,0.133139957,1979,96
FCH.1979.hammond.txt,0.063384813,0.088159588,0.110682111,0.135456886,0.020592021,0.493564994,0.088159588,1979,96
FCH.1979.jenrette.txt,0.078667031,0.053810434,0.08822726,0.118819995,0.059546572,0.560502595,0.040426113,1979,96
FCH.1979.peach.txt,0.123436471,0.047399605,0.0520079,0.027814352,0.020901909,0.617676103,0.11076366,1979,96
FCH.1979.wolfe.txt,0.157214645,0.021536253,0.057968414,0.133345298,0.094400574,0.485104092,0.050430725,1979,96
FCH.1979.bateman.txt,0.192653061,0.059319728,0.06122449,0.053605442,0.072653061,0.529795918,0.030748299,1979,96
FCH.1979.deutch.txt,0.245133619,0.064995051,0.030353019,0.074232926,0.06730452,0.464533157,0.053447707,1979,96
FCH.1979.hendrie.txt,0.37741005,0.039471687,0.038408987,0.023531198,0.081979657,0.413541825,0.025656596,1979,96
FCH.1979.orazio.txt,0.429057751,0.025653495,0.047781155,0.174589666,0.046079027,0.156717325,0.120121581,1979,96
IIA.1979.ohare.txt,0.099309612,0.05346079,0.073287308,0.321118782,0.106744557,0.178615684,0.167463268,1979,96
IIA.1979.franchot.txt,0.160121869,0.299932295,0.034529452,0.169600542,0.099695328,0.179079215,0.0570413,1979,96
IIA.1979.bateman.txt,0.219807624,0.065194158,0.110081938,0.062700392,0.179907374,0.144994656,0.217313858,1979,96
IIA.1979.seiberling.txt,0.356592348,0.121524911,0.024222406,0.152353427,0.030002753,0.191852464,0.123451693,1979,96
IIA.1979.helminski.txt,0.493615323,0.050412344,0.051343442,0.098829476,0.035514765,0.164006385,0.106278266,1979,96
IIA.1979.dircks.txt,0.746582365,0.028879016,0.042036911,0.026486671,0.065960355,0.049213944,0.040840738,1979,96
IIA.1979.krauss.txt,0.020864016,0.110211095,0.050073638,0.460726559,0.038046146,0.227049583,0.093028964,1979,96
IIA.1979.oda.txt,0.02951824,0.411584517,0.078251184,0.1679198,0.07240323,0.160122529,0.080200501,1979,96
IIA.1979.coleman.txt,0.03364817,0.165879575,0.083234947,0.343565525,0.112160567,0.128689492,0.132821724,1979,96
IIA.1979.camacho.txt,0.033769244,0.245820228,0.038404238,0.354742592,0.063896706,0.14037411,0.122992882,1979,96
IIA.1979.kimmel.txt,0.03977591,0.180952381,0.071148459,0.314285714,0.169187675,0.106442577,0.118207283,1979,96
IIA.1979.king.txt,0.044537815,0.144537815,0.06512605,0.376890756,0.068067227,0.176890756,0.12394958,1979,96
IIA.1979.ross.txt,0.04829932,0.210204082,0.057823129,0.429251701,0.095918367,0.072108844,0.086394558,1979,96
IIA.1979.fullard-leo.ainsley.txt,0.049435578,0.158427404,0.082133126,0.313740755,0.065784352,0.152977812,0.177500973,1979,96
IIA.1979.ada.txt,0.05533752,0.14599686,0.088304553,0.574568289,0.047095761,0.038854003,0.049843014,1979,96
IIA.1979.yuen.txt,0.062884484,0.182501709,0.03417635,0.306903623,0.144224197,0.139439508,0.12987013,1979,96
IIA.1979.fullard-leo.leslie.txt,0.066526611,0.179271709,0.068977591,0.341036415,0.081232493,0.132703081,0.130252101,1979,96
IIA.1979.olsen.txt,0.070594775,0.191217343,0.074485826,0.432462479,0.062812674,0.082267927,0.086158977,1979,96
IIA.1979.brewer.txt,0.073359073,0.082368082,0.091377091,0.28957529,0.1003861,0.271557272,0.091377091,1979,96
IIA.1979.mueller-dombois.txt,0.0753839,0.306654258,0.078641229,0.225221033,0.111214518,0.111214518,0.091670544,1979,96
IIA.1979.krueger.txt,0.086734694,0.065306122,0.058163265,0.351020408,0.065306122,0.179591837,0.193877551,1979,96
IIA.1979.inglis.txt,0.091797936,0.137425312,0.126018468,0.369364476,0.057577404,0.122216187,0.095600217,1979,96
IIA.1979.helsley.txt,0.124266145,0.13111546,0.110567515,0.274951076,0.151663405,0.124266145,0.083170254,1979,96
IIA.1979.scribner.txt,0.129186096,0.180373039,0.015684612,0.132895295,0.123993218,0.369542179,0.048325562,1979,96
IIA.1979.maragos.txt,0.144499179,0.075533662,0.115763547,0.230706076,0.219211823,0.104269294,0.11001642,1979,96
IIA.1979.egan.txt,0.018262373,0.15517614,0.009185217,0.049275989,0.662740437,0.015993084,0.08936676,1979,96
IIA.1979.roisman.txt,0.066694113,0.049403047,0.037875669,0.230959243,0.05804858,0.484561548,0.072457802,1979,96
IIA.1979.bateman2.txt,0.074346229,0.059217636,0.038037605,0.059217636,0.051653339,0.667387076,0.05014048,1979,96
IIA.1979.wilson.txt,0.077510608,0.156718529,0.119094767,0.24582744,0.22602546,0.107213579,0.067609618,1979,96
IIA.1979.leddick.txt,0.077843273,0.049930652,0.034153953,0.099687933,0.017163662,0.656726768,0.064493759,1979,96
IIA.1979.masselli.txt,0.079365079,0.093253968,0.102513228,0.139550265,0.116402116,0.296957672,0.171957672,1979,96
IIA.1979.zodiaco.txt,0.087572342,0.053457204,0.089704539,0.038531831,0.070514773,0.604629912,0.0555894,1979,96
IIA.1979.denton.txt,0.114354396,0.068681319,0.020604396,0.016998626,0.074690934,0.461710165,0.242960165,1979,96
IIA.1979.berick.txt,0.120408163,0.054693878,0.060408163,0.083265306,0.051836735,0.588979592,0.040408163,1979,96
IIA.1979.martin.txt,0.121008403,0.403361345,0.059243698,0.06512605,0.191596639,0.032773109,0.126890756,1979,96
IIA.1979.howard.txt,0.155432596,0.162474849,0.088531187,0.176559356,0.127263582,0.176559356,0.113179074,1979,96
IIA.1979.hanley.txt,0.172857143,0.060357143,0.092857143,0.285357143,0.090357143,0.155357143,0.142857143,1979,96
IIA.1979.wolfe.txt,0.213845703,0.088589029,0.051628043,0.197418598,0.146083896,0.273393957,0.029040774,1979,96
IIA.1979.cubie.txt,0.242098609,0.160977665,0.081331648,0.217024863,0.090181205,0.156552887,0.051833123,1979,96
IIA.1979.deutch.txt,0.376162299,0.11580727,0.09805579,0.089180051,0.10397295,0.133558749,0.083262891,1979,96
IIA.1979.lash.txt,0.408453304,0.104835733,0.066076043,0.055740126,0.165559247,0.169435216,0.029900332,1979,96
NAR.1979.hammond.txt,0.019618679,0.218844985,0.029289859,0.296214424,0.216910749,0.131804366,0.087316938,1979,96
NAR.1979.cowan,0.035819638,0.180362411,0.044669195,0.100716393,0.513695744,0.056468605,0.068268015,1979,96
NAR.1979.sklar.txt,0.193650794,0.062539683,0.038095238,0.402539683,0.066984127,0.133650794,0.102539683,1979,96
ANF.1980.joyce.txt,0.057502246,0.082659479,0.107816712,0.384546271,0.070080863,0.195867026,0.101527403,1980,96
ANF.1980.huitt.txt,0.057959184,0.063673469,0.092244898,0.417959184,0.183673469,0.063673469,0.120816327,1980,96
ANF.1980.wilkerson.txt,0.103174603,0.06202234,0.066137566,0.288359788,0.169018225,0.080540858,0.23074662,1980,96
ANF.1980.kasperson.txt,0.156929638,0.091257996,0.059914712,0.071855011,0.168869936,0.221108742,0.230063966,1980,96
ANF.1980.cunningham.txt,0.165130568,0.175883257,0.071940604,0.048643113,0.166922683,0.209933436,0.161546339,1980,96
ANF.1980.cavanaugh.txt,0.187770563,0.121482684,0.085497836,0.189664502,0.081709957,0.208603896,0.125270563,1980,96
ANF.1980.peelle.txt,0.228860864,0.04362208,0.040727724,0.111639446,0.126111226,0.150713252,0.298325408,1980,96
ANF.1980.murdock.txt,0.25110664,0.048289738,0.062374246,0.068008048,0.160965795,0.163782696,0.245472837,1980,96
ANF.1980.davis.txt,0.498709122,0.150817556,0.054432014,0.043889845,0.057444062,0.09358864,0.101118761,1980,96
SAP.1980.cunningham.txt,0.500236518,0.044938505,0.051561022,0.046594134,0.283349101,0.051561022,0.021759697,1980,96
PWO.1980.lash.txt,0.107415485,0.111232279,0.084514722,0.233369684,0.256270447,0.09214831,0.115049073,1980,96
PWO.1980.ocallaghan.txt,0.171899529,0.063383046,0.093602826,0.340855573,0.140306122,0.059262166,0.130690738,1980,96
PWO.1980.list.txt,0.197411824,0.149454453,0.05531591,0.174321238,0.042882517,0.247145395,0.133468663,1980,96
PWO.1980.percy.txt,0.254972875,0.071428571,0.055605787,0.292947559,0.04136528,0.221745027,0.061934901,1980,96
PWO.1980.riley.txt,0.279971285,0.110792056,0.05216559,0.15936827,0.058865757,0.288346494,0.050490548,1980,96
PWO.1980.conway.txt,0.296957672,0.037698413,0.088624339,0.246031746,0.134920635,0.07473545,0.121031746,1980,96
PWO.1980.jim.txt,0.311494797,0.071428571,0.033349101,0.376064333,0.056527909,0.043282876,0.107852413,1980,96
PWO.1980.varanini.txt,0.314378179,0.04900601,0.058714748,0.298196949,0.149329635,0.071659732,0.058714748,1980,96
PWO.1980.stevenson.txt,0.34217437,0.088497899,0.044380252,0.143644958,0.049894958,0.257615546,0.073792017,1980,96
PWO.1980.evans.txt,0.438049285,0.061692228,0.042391866,0.149750129,0.017060141,0.20523867,0.085817681,1980,96
PWO.1980.franchot.txt,0.45690673,0.09120425,0.043683589,0.151121606,0.097402597,0.124262102,0.035419126,1980,96
PWO.1980.howard.txt,0.493470518,0.055797388,0.100118718,0.077958053,0.102888801,0.127819549,0.041946973,1980,96
PWO.1980.cunningham.txt,0.499016135,0.060999607,0.121605667,0.055489965,0.058244786,0.105076741,0.0995671,1980,96
PWO.1980.taylor.txt,0.529456384,0.032111252,0.037420986,0.140075853,0.118836915,0.081668774,0.060429836,1980,96
PWO.1980.speth.txt,0.53622816,0.061408016,0.05061665,0.054213772,0.115364851,0.108170606,0.073997945,1980,96
PWO.1980.gervers.txt,0.599531616,0.042154567,0.107728337,0.0595726,0.051375878,0.113875878,0.025761124,1980,96
PWO.1980.ahearne.txt,0.635368156,0.08911265,0.064443046,0.062680931,0.0406545,0.05034613,0.057394588,1980,96
FCH.1980.derrick.txt,0.11535882,0.183433937,0.023809524,0.148222669,0.056673374,0.357142857,0.11535882,1980,96
FCH.1980.mills.txt,0.31459797,0.330991413,0.071428571,0.027712724,0.087822014,0.074160812,0.093286495,1980,96
FCH.1980.smith.txt,0.320401643,0.071200365,0.04963487,0.071999087,0.067206755,0.378708352,0.040848927,1980,96
FCH.1980.cunningham.txt,0.334799722,0.092498264,0.047117388,0.01551285,0.239986108,0.248900208,0.02118546,1980,96
FCH.1980.ahearne.txt,0.335579515,0.142183288,0.080862534,0.085579515,0.118598383,0.104447439,0.132749326,1980,96
FCH.1980.berick.txt,0.406730303,0.106617052,0.062449442,0.063581945,0.230059861,0.087364504,0.043196894,1980,96
PWT.1980.resnikoff.txt,0.01841338,0.144084702,0.028080405,0.054933252,0.217124444,0.02378395,0.513579868,1980,96
PWT.1980.solon.txt,0.025699653,0.103164441,0.044265594,0.048106823,0.01353576,0.086519115,0.678708615,1980,96
PWT.1980.maggiotto.txt,0.032780251,0.090853905,0.045528126,0.181505463,0.035613112,0.068191016,0.545528126,1980,96
PWT.1980.samuels.txt,0.047107015,0.147465438,0.065028162,0.276497696,0.100870456,0.047107015,0.315924219,1980,96
PWT.1980.michels.txt,0.053404539,0.059635069,0.037828215,0.187360926,0.031597686,0.050289275,0.57988429,1980,96
PWT.1980.crockett.txt,0.055305587,0.039557555,0.017247844,0.02512186,0.08023997,0.046119235,0.736407949,1980,96
PWT.1980.salzman.txt,0.069167332,0.104549082,0.033785581,0.121308859,0.054269753,0.087789306,0.529130088,1980,96
PWT.1980.mangusi.txt,0.144648455,0.069413345,0.08195253,0.063143753,0.038065383,0.08195253,0.520824004,1980,96
MMF.1979.dyer.txt,0.025275956,0.654615262,0.022476404,0.100303951,0.145656695,0.009598464,0.042073268,1980,96
MMF.1979.anderson.glenn.txt,0.036467046,0.586818334,0.023586484,0.098527936,0.051689528,0.054031449,0.148879224,1980,96
MMF.1979.anderson.richard.txt,0.037257496,0.290343915,0.040343915,0.077380952,0.48170194,0.015652557,0.057319224,1980,96
MMF.1979.golich.txt,0.047500886,0.382488479,0.042538107,0.136830911,0.171570365,0.151719249,0.067352003,1980,96
MMF.1979.meyers.txt,0.113220113,0.553779554,0.05028305,0.03979354,0.17032967,0.042124542,0.030469531,1980,96
MMF.1979.walsh.txt,0.13961039,0.483549784,0.097186147,0.051731602,0.163852814,0.022943723,0.041125541,1980,96
MMF.1979.mattson.txt,0.139936923,0.684499474,0.037729237,0.022193669,0.056535452,0.026281976,0.032823268,1980,96
MMF.1979.brown.txt,0.18226601,0.612610837,0.0208867,0.02364532,0.052610837,0.052610837,0.055369458,1980,96
MMF.1979.curtis.txt,0.256536567,0.462548945,0.073512694,0.105342933,0.02399899,0.052292535,0.025767336,1980,96
TEC.1980.berick.txt,0.090779738,0.203329539,0.077831531,0.075839499,0.416476949,0.112692089,0.023050655,1980,96
TEC.1980.meyers.txt,0.348996458,0.119244392,0.063046045,0.023376623,0.25974026,0.145690673,0.039905549,1980,96
TEC.1980.howard.txt,0.493490713,0.079152925,0.06943239,0.046346121,0.136261066,0.137476133,0.037840653,1980,96
TEC.1980.davis.txt,0.642157842,0.051948052,0.036563437,0.015584416,0.152647353,0.072927073,0.028171828,1980,96
NAR.1981.smith.txt,0.115088658,0.047172968,0.06356641,0.150217464,0.033121445,0.4991636,0.091669455,1981,97
NAR.1981.brewer.txt,0.20931677,0.091925466,0.091925466,0.126708075,0.065838509,0.357142857,0.057142857,1981,97
NAR.1981.berick.txt,0.232041969,0.039951574,0.045601291,0.260290557,0.158595642,0.175544794,0.087974173,1981,97
NAR.1981.wiggin.txt,0.256057866,0.11681736,0.068716094,0.04846293,0.129475588,0.337070524,0.043399638,1981,97
NAR.1981.devine.txt,0.262056415,0.102820746,0.077343039,0.121929026,0.300272975,0.090081893,0.045495905,1981,97
NAR.1981.vanloon.txt,0.291767555,0.040920097,0.044309927,0.276513317,0.123970944,0.156174334,0.066343826,1981,97
NAR.1981.cotton.txt,0.35518591,0.09148728,0.133724723,0.090345727,0.07778865,0.219341161,0.032126549,1981,97
NAR.1981.hernandez.txt,0.388667199,0.193136473,0.086991221,0.064644852,0.1735834,0.050678372,0.042298484,1981,97
NAR.1981.brown.txt,0.469517743,0.070367,0.063997574,0.153169548,0.05125872,0.114952988,0.076736427,1981,97
NAR.1981.palladino.txt,0.497645212,0.088304553,0.044348509,0.063579278,0.077315542,0.173469388,0.05533752,1981,97
NAR.1981.helminski.txt,0.54954792,0.055877034,0.038155515,0.114104883,0.048282098,0.153345389,0.040687161,1981,97
NAR.1981.jim.txt,0.567492475,0.055336884,0.06019912,0.126649687,0.032646446,0.086131049,0.071544339,1981,97
PWO.1981.lee.txt,0.053666921,0.12184874,0.127196333,0.390565317,0.049656226,0.203399542,0.053666921,1981,97
PWO.1981.gustafson.txt,0.057387057,0.043142043,0.048840049,0.234025234,0.068783069,0.487586488,0.06023606,1981,97
PWO.1981.petty.txt,0.060508414,0.083064805,0.052989617,0.516648765,0.108127462,0.088077336,0.090583602,1981,97
PWO.1981.hughes.txt,0.064116985,0.134983127,0.119235096,0.237345332,0.087739033,0.119235096,0.237345332,1981,97
PWO.1981.riley.txt,0.076218863,0.113476687,0.038961039,0.256546732,0.047902917,0.438364914,0.028528848,1981,97
PWO.1981.obrien.txt,0.099578706,0.131750287,0.051321333,0.515128303,0.080811949,0.062045193,0.059364228,1981,97
PWO.1981.andrews.txt,0.100327154,0.069792803,0.07742639,0.382769902,0.085059978,0.107960742,0.176663032,1981,97
PWO.1981.faller.txt,0.10933759,0.070231445,0.061851556,0.542298484,0.084197925,0.056264964,0.075818037,1981,97
PWO.1981.deju.txt,0.114539844,0.082773643,0.068796515,0.095480123,0.565619895,0.056090035,0.016699946,1981,97
PWO.1981.beadle.txt,0.122981367,0.088198758,0.079503106,0.401242236,0.122981367,0.105590062,0.079503106,1981,97
PWO.1981.isaacson.txt,0.145295672,0.126803495,0.065637066,0.139605771,0.297500508,0.162365373,0.062792115,1981,97
PWO.1981.parents.txt,0.162337662,0.101731602,0.147186147,0.344155844,0.116883117,0.046176046,0.081529582,1981,97
PWO.1981.weiner.txt,0.222918077,0.142349357,0.030974949,0.247799594,0.068889641,0.222918077,0.064150305,1981,97
PWO.1981.deaton.txt,0.229910714,0.073660714,0.058035714,0.438244048,0.058035714,0.084077381,0.058035714,1981,97
PWO.1981.fremling.txt,0.268532155,0.110456554,0.134511537,0.065783014,0.247913598,0.093274423,0.079528719,1981,97
PWO.1981.rickers.txt,0.285714286,0.041325258,0.116138226,0.089953687,0.073744211,0.164766655,0.228357677,1981,97
PWO.1981.gendler.txt,0.373788973,0.026070108,0.061828431,0.077858024,0.059362339,0.25911573,0.141976396,1981,97
PWO.1981.stevens.txt,0.403652273,0.04013696,0.050789424,0.233212859,0.089404603,0.140003805,0.042800076,1981,97
PWO.1981.costello.txt,0.4430839,0.065306122,0.060544218,0.200226757,0.051020408,0.120861678,0.058956916,1981,97
PWO.1981.green.txt,0.472322939,0.032390621,0.039158811,0.135605511,0.137297559,0.130529369,0.05269519,1981,97
PWO.1981.fisher.txt,0.491071429,0.042542017,0.059086135,0.191439076,0.147321429,0.035189076,0.03335084,1981,97
HEC.1981.meyers.txt,0.182312925,0.09659864,0.125170068,0.09659864,0.172789116,0.248979592,0.07755102,1981,97
IIA.1981.witherspoon.txt,0.026408817,0.072988147,0.043876066,0.109378249,0.560615513,0.115200665,0.071532543,1981,97
IIA.1981.hollister.txt,0.060698958,0.12507664,0.056407112,0.365419988,0.249540159,0.099325567,0.043531576,1981,97
IIA.1981.parris.txt,0.087928154,0.063074353,0.03968254,0.058688388,0.063074353,0.624477861,0.063074353,1981,97
IIA.1981.derrick.txt,0.133860414,0.051799346,0.099509269,0.23691385,0.084242094,0.353326063,0.040348964,1981,97
IIA.1981.smith.txt,0.141134376,0.038165916,0.063212298,0.057646435,0.109594487,0.542804135,0.047442354,1981,97
IIA.1981.wolfe.txt,0.142857143,0.112386229,0.120696478,0.102690938,0.129006727,0.361693708,0.030668777,1981,97
IIA.1981.dircks.txt,0.16419464,0.115014312,0.049440541,0.027582618,0.413739266,0.162373146,0.067655478,1981,97
IIA.1981.berick.txt,0.188866294,0.073207931,0.053634977,0.286731063,0.131926792,0.20132181,0.064311134,1981,97
IIA.1981.colglazier.txt,0.215936606,0.051067577,0.060312569,0.041822584,0.349988994,0.242130751,0.03874092,1981,97
IIA.1981.lundine.txt,0.251583392,0.034834624,0.098874032,0.157987333,0.155524279,0.261435609,0.039760732,1981,97
IIA.1981.davis.txt,0.28820092,0.11587716,0.034066891,0.021882382,0.300385428,0.205520328,0.034066891,1981,97
IIA.1981.wiltshire.txt,0.349353663,0.058170368,0.034968512,0.021047398,0.118495194,0.352833941,0.065130925,1981,97
IIA.1981.yeager.txt,0.42201014,0.035788846,0.062928721,0.184014316,0.144348345,0.102594691,0.048314942,1981,97
IIA.1981.riley.txt,0.436820926,0.101609658,0.031187123,0.119919517,0.035412475,0.218511066,0.056539235,1981,97
TEC.1981.hambleton.txt,0.147634974,0.130912566,0.070711897,0.150979455,0.34830387,0.09746775,0.053989489,1981,97
TEC.1981.draper2.txt,0.173686496,0.125054277,0.09465914,0.052105949,0.213200174,0.258792879,0.082501086,1981,97
TEC.1981.meyers.txt,0.22566586,0.069733656,0.040920097,0.037530266,0.459564165,0.122276029,0.044309927,1981,97
TEC.1981.martin.txt,0.260409994,0.123638693,0.047405509,0.045163357,0.421844971,0.065342729,0.036194747,1981,97
TEC.1981.cotton.txt,0.261214196,0.049360476,0.040533237,0.038011169,0.346964511,0.238515583,0.025400829,1981,97
TEC.1981.berick.txt,0.319798459,0.099881446,0.089508002,0.245109662,0.135151156,0.050088915,0.060462359,1981,97
TEC.1981.metlay.txt,0.331362346,0.066461684,0.089640492,0.243614002,0.117786187,0.116130558,0.03500473,1981,97
